1.008653604207552651e-01
8.294551830566608552e-02
8.051189785628570794e-02
6.625268320531725597e-02
5.113287305294342278e-02
4.030554297160140326e-02
3.295786892863056955e-02
2.735642122817491875e-02
2.624367689548098154e-02
2.552152755646069221e-02
2.469639507372261775e-02
2.408492589596892761e-02
2.330970833092328026e-02
2.245818683224608606e-02
2.224995986801720296e-02
2.178041915612224239e-02
2.158632270973872766e-02
2.128255322301657315e-02
2.045693422503363015e-02
1.987200605215182214e-02
1.983360003984946732e-02
1.898234870920682826e-02
1.790413278445898010e-02
1.715994509722336414e-02
1.585763611923188612e-02
1.556071216066567085e-02
1.477154794985438384e-02
1.403084494129013329e-02
1.310734715704689121e-02
1.286629608611926899e-02
1.197858874286785412e-02
1.059527536891366126e-02
1.000178195493962516e-02
9.511308634977580501e-03
8.161658797766613641e-03
6.649973455332506070e-03
5.938297426780173201e-03
5.155245498353409894e-03
4.742706159519181897e-03
4.120857109599641334e-03
2.556315460443234298e-03
2.008490365566381348e-03
1.635575737881976230e-03
6.118233245169354051e-04
3.852741986108797613e-04
1.634930726171954335e-06
4.995138731165851761e-34
